compound_name,retention_time,smiles,split_index
ABOA,3.93,O=C1OC2=CC=CC(C(=O)C)=C2N1,4
DIMBOA,2.59,O=C1N(O)C=2C=CC(OC)=CC2OC1O,4
Grossamide or its isomer (not validated),5.62,O=C(C=CC=1C=C(OC)C=2OC(C=3C=CC(O)=C(OC)C3)C(C(=O)NCCC4=CC=C(O)C=C4)C2C1)NCCC5=CC=C(O)C=C5,4
Grossamide or its isomer (not validated),5.55,O=C(C=CC=1C=C(OC)C=2OC(C=3C=CC(O)=C(OC)C3)C(C(=O)NCCC4=CC=C(O)C=C4)C2C1)NCCC5=CC=C(O)C=C5,4
Grossamide or its isomer (not validated),6.42,O=C(C=CC=1C=C(OC)C=2OC(C=3C=CC(O)=C(OC)C3)C(C(=O)NCCC4=CC=C(O)C=C4)C2C1)NCCC5=CC=C(O)C=C5,4
"Anthraquinone base + 1O, MeOH, 1MeO, O-Hex-Pen",5.23,O=C1C=2C=CC=CC2C(=O)C=3C(OC)=C(C(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4O)=CC13)CO,4
Isodityrosine (not validated),3.98,O=C(O)C(N)CC1=CC=C(OC=2C=C(C=CC2O)CC(N)C(=O)O)C=C1,4
Pentose + Proline,1.77,O=C(O)C1N(C(=O)CC1)CC2(O)OC(CO)C(O)C2O,4
Acetylproline,2.46,O=C(O)C1N(C(=O)C)CCC1,4
Malonyltryptophan,4.35,O=C(O)CC(=O)NC(C(=O)O)CC1=CNC=2C=CC=CC21,4
Phenyl-butyryl-glutamine,2.88,O=C(O)C(NC(=O)CCCC1=CC=CC=C1)CCC(=O)N,4
"Pyroglutamic acid (not validated, isomer of 89)",1.62,O=C(O)C1NC(=O)CC1,4
Allysine (not validated),2.42,O=CCCCC(N)C(=O)O,4
Phenylglycine,2.0,O=C(O)C(N)C1=CC=CC=C1,4
Allicin (not validated),4.24,O=S(CC=C)SCC=C,4
Dipropenyl disulfide,6.41,C(=CSSC=CC)C,4
"Allicin + 2H (not validated, isomer of 328)",4.41,O=S(CCC)SC=CC,4
"Allicin + 2H (not validated, isomer of 327)",6.17,O=S(CCC)SC=CC,4
Allicin + 4H (not validated),6.26,O=S(CCC)SCCC,4
Ajoene (not validated),6.8,O=S(CC=C)CC=CSSCC=C,4
Butyryl carnitine (isomer of 919),2.18,O=C([O-])CC(OC(=O)CCC)C[N+](C)(C)C,4
